行权价,上涨触发%,下跌触发%,平仓时间,累计盈亏$,交易天数,日均盈亏$
±3,4.0,2.0,15:00,-4128.2,39,-105.85
±3,4.25,2.0,15:00,-4128.2,39,-105.85
±3,4.75,2.0,15:00,-4128.2,39,-105.85
±3,3.75,2.0,15:00,-4128.2,39,-105.85
±3,5.0,2.0,15:00,-4128.2,39,-105.85
±3,3.5,2.0,15:00,-4128.2,39,-105.85
±3,1.25,4.5,12:30,-4130.2,39,-105.9
±3,1.25,2.75,12:30,-4130.2,39,-105.9
±3,1.25,4.0,12:30,-4130.2,39,-105.9
±3,1.25,2.5,12:30,-4130.2,39,-105.9
±3,1.25,4.25,12:30,-4130.2,39,-105.9
±3,1.25,3.0,12:30,-4130.2,39,-105.9
±3,1.25,3.75,12:30,-4130.2,39,-105.9
±3,1.25,3.5,12:30,-4130.2,39,-105.9
±3,1.25,4.75,12:30,-4130.2,39,-105.9
±3,1.25,5.0,12:30,-4130.2,39,-105.9
±3,1.25,3.25,12:30,-4130.2,39,-105.9
±3,2.25,2.0,12:30,-4137.2,39,-106.08
±3,2.5,2.0,12:30,-4137.2,39,-106.08
±3,2.25,1.75,14:30,-4138.2,39,-106.11
±3,1.75,2.75,12:30,-4142.2,39,-106.21
±3,1.75,4.75,12:30,-4142.2,39,-106.21
±3,1.75,3.75,12:30,-4142.2,39,-106.21
±3,1.75,3.5,12:30,-4142.2,39,-106.21
±3,1.75,4.0,12:30,-4142.2,39,-106.21
±3,1.75,3.25,12:30,-4142.2,39,-106.21
±3,1.75,2.5,12:30,-4142.2,39,-106.21
±3,1.75,3.0,12:30,-4142.2,39,-106.21
±3,1.75,4.25,12:30,-4142.2,39,-106.21
±3,1.75,5.0,12:30,-4142.2,39,-106.21
±3,1.75,4.5,12:30,-4142.2,39,-106.21
±3,2.0,3.75,12:00,-4145.2,39,-106.29
±3,2.0,5.0,12:00,-4145.2,39,-106.29
±3,2.0,2.75,12:00,-4145.2,39,-106.29
±3,2.0,2.5,12:00,-4145.2,39,-106.29
±3,2.0,4.75,12:00,-4145.2,39,-106.29
±3,2.0,4.25,12:00,-4145.2,39,-106.29
±3,2.0,4.5,12:00,-4145.2,39,-106.29
±3,2.0,3.0,12:00,-4145.2,39,-106.29
±3,2.0,3.25,12:00,-4145.2,39,-106.29
±3,2.0,3.5,12:00,-4145.2,39,-106.29
±3,2.0,4.0,12:00,-4145.2,39,-106.29
±3,1.5,2.25,15:00,-4159.2,39,-106.65
±3,1.0,5.0,13:30,-4161.2,39,-106.7
±3,1.0,4.25,13:30,-4161.2,39,-106.7
±3,1.0,3.75,13:30,-4161.2,39,-106.7
±3,1.0,3.0,13:30,-4161.2,39,-106.7
±3,1.0,4.0,13:30,-4161.2,39,-106.7
±3,1.0,3.25,13:30,-4161.2,39,-106.7
±3,1.0,3.5,13:30,-4161.2,39,-106.7
±3,1.0,4.5,13:30,-4161.2,39,-106.7
±3,1.0,2.5,13:30,-4161.2,39,-106.7
±3,1.0,2.75,13:30,-4161.2,39,-106.7
±3,1.0,4.75,13:30,-4161.2,39,-106.7
±3,3.0,4.75,13:30,-4162.2,39,-106.72
±3,4.5,4.75,13:30,-4162.2,39,-106.72
±3,4.5,4.5,13:30,-4162.2,39,-106.72
±3,4.0,4.25,13:30,-4162.2,39,-106.72
±3,3.25,4.5,13:30,-4162.2,39,-106.72
±3,3.25,5.0,13:30,-4162.2,39,-106.72
±3,3.25,3.0,13:30,-4162.2,39,-106.72
±3,4.75,3.25,13:30,-4162.2,39,-106.72
±3,3.25,4.0,13:30,-4162.2,39,-106.72
±3,4.75,4.25,13:30,-4162.2,39,-106.72
±3,4.0,3.75,13:30,-4162.2,39,-106.72
±3,3.25,3.5,13:30,-4162.2,39,-106.72
±3,4.75,2.75,13:30,-4162.2,39,-106.72
±3,4.75,2.5,13:30,-4162.2,39,-106.72
±3,4.25,4.5,13:30,-4162.2,39,-106.72
±3,4.25,5.0,13:30,-4162.2,39,-106.72
±3,3.75,3.75,13:30,-4162.2,39,-106.72
±3,2.75,3.5,13:30,-4162.2,39,-106.72
±3,4.25,4.25,13:30,-4162.2,39,-106.72
±3,2.75,3.25,13:30,-4162.2,39,-106.72
±3,4.25,4.0,13:30,-4162.2,39,-106.72
±3,3.75,2.75,13:30,-4162.2,39,-106.72
±3,3.75,3.0,13:30,-4162.2,39,-106.72
±3,3.75,4.0,13:30,-4162.2,39,-106.72
±3,3.75,4.25,13:30,-4162.2,39,-106.72
±3,3.25,4.25,13:30,-4162.2,39,-106.72
±3,4.75,3.5,13:30,-4162.2,39,-106.72
±3,4.75,3.75,13:30,-4162.2,39,-106.72
±3,3.25,2.5,13:30,-4162.2,39,-106.72
±3,4.5,5.0,13:30,-4162.2,39,-106.72
±3,4.75,3.0,13:30,-4162.2,39,-106.72
±3,4.75,4.0,13:30,-4162.2,39,-106.72
±3,3.75,2.5,13:30,-4162.2,39,-106.72
±3,4.25,4.75,13:30,-4162.2,39,-106.72
±3,2.75,3.75,13:30,-4162.2,39,-106.72
±3,3.75,3.25,13:30,-4162.2,39,-106.72
±3,4.0,4.75,13:30,-4162.2,39,-106.72
±3,3.25,3.25,13:30,-4162.2,39,-106.72
±3,3.25,3.75,13:30,-4162.2,39,-106.72
±3,4.0,4.0,13:30,-4162.2,39,-106.72
±3,4.0,5.0,13:30,-4162.2,39,-106.72
±3,4.0,4.5,13:30,-4162.2,39,-106.72
±3,3.25,2.75,13:30,-4162.2,39,-106.72
±3,4.75,4.5,13:30,-4162.2,39,-106.72
±3,3.5,3.5,13:30,-4162.2,39,-106.72
±3,4.5,4.0,13:30,-4162.2,39,-106.72
±3,3.0,3.25,13:30,-4162.2,39,-106.72
±3,4.5,3.75,13:30,-4162.2,39,-106.72
±3,4.25,2.75,13:30,-4162.2,39,-106.72
±3,3.0,3.5,13:30,-4162.2,39,-106.72
±3,4.25,2.5,13:30,-4162.2,39,-106.72
±3,4.25,3.0,13:30,-4162.2,39,-106.72
±3,3.0,3.75,13:30,-4162.2,39,-106.72
±3,4.5,4.25,13:30,-4162.2,39,-106.72
±3,4.0,2.5,13:30,-4162.2,39,-106.72
±3,3.5,3.25,13:30,-4162.2,39,-106.72
±3,3.0,5.0,13:30,-4162.2,39,-106.72
±3,3.5,3.75,13:30,-4162.2,39,-106.72
±3,3.0,4.5,13:30,-4162.2,39,-106.72
±3,3.0,4.0,13:30,-4162.2,39,-106.72
±3,3.0,4.25,13:30,-4162.2,39,-106.72
±3,3.25,4.75,13:30,-4162.2,39,-106.72
±3,3.5,2.5,13:30,-4162.2,39,-106.72
±3,4.0,2.75,13:30,-4162.2,39,-106.72
±3,4.0,3.0,13:30,-4162.2,39,-106.72
±3,4.75,4.75,13:30,-4162.2,39,-106.72
±3,4.0,3.5,13:30,-4162.2,39,-106.72
±3,4.0,3.25,13:30,-4162.2,39,-106.72
±3,3.5,2.75,13:30,-4162.2,39,-106.72
±3,3.5,3.0,13:30,-4162.2,39,-106.72
±3,5.0,5.0,13:30,-4162.2,39,-106.72
±3,4.75,5.0,13:30,-4162.2,39,-106.72
±3,3.0,2.5,13:30,-4162.2,39,-106.72
±3,4.25,3.25,13:30,-4162.2,39,-106.72
±3,4.5,3.0,13:30,-4162.2,39,-106.72
±3,3.0,3.0,13:30,-4162.2,39,-106.72
±3,4.5,3.5,13:30,-4162.2,39,-106.72
±3,4.5,3.25,13:30,-4162.2,39,-106.72
±3,4.5,2.75,13:30,-4162.2,39,-106.72
±3,2.75,3.0,13:30,-4162.2,39,-106.72
±3,2.75,2.75,13:30,-4162.2,39,-106.72
±3,4.25,3.75,13:30,-4162.2,39,-106.72
±3,3.5,4.5,13:30,-4162.2,39,-106.72
±3,3.75,4.75,13:30,-4162.2,39,-106.72
±3,5.0,2.5,13:30,-4162.2,39,-106.72
±3,3.0,2.75,13:30,-4162.2,39,-106.72
±3,3.5,4.0,13:30,-4162.2,39,-106.72
±3,3.5,4.25,13:30,-4162.2,39,-106.72
±3,4.25,3.5,13:30,-4162.2,39,-106.72
±3,5.0,2.75,13:30,-4162.2,39,-106.72
±3,3.5,5.0,13:30,-4162.2,39,-106.72
±3,3.75,5.0,13:30,-4162.2,39,-106.72
±3,2.75,2.5,13:30,-4162.2,39,-106.72
±3,4.5,2.5,13:30,-4162.2,39,-106.72
±3,2.75,4.75,13:30,-4162.2,39,-106.72
±3,2.75,5.0,13:30,-4162.2,39,-106.72
±3,2.75,4.5,13:30,-4162.2,39,-106.72
±3,2.75,4.0,13:30,-4162.2,39,-106.72
±3,5.0,4.5,13:30,-4162.2,39,-106.72
±3,2.75,4.25,13:30,-4162.2,39,-106.72
±3,3.5,4.75,13:30,-4162.2,39,-106.72
±3,5.0,4.75,13:30,-4162.2,39,-106.72
±3,3.75,4.5,13:30,-4162.2,39,-106.72
±3,5.0,3.25,13:30,-4162.2,39,-106.72
±3,5.0,3.0,13:30,-4162.2,39,-106.72
±3,5.0,3.5,13:30,-4162.2,39,-106.72
±3,5.0,4.0,13:30,-4162.2,39,-106.72
±3,3.75,3.5,13:30,-4162.2,39,-106.72
±3,5.0,4.25,13:30,-4162.2,39,-106.72
±3,5.0,3.75,13:30,-4162.2,39,-106.72
±3,1.25,2.0,14:30,-4165.2,39,-106.8
±3,2.5,2.0,12:00,-4168.2,39,-106.88
±3,2.25,2.0,12:00,-4168.2,39,-106.88
±3,1.25,2.25,15:00,-4177.2,39,-107.11
±4,4.25,1.75,12:30,-4181.2,39,-107.21
±4,5.0,1.75,12:30,-4181.2,39,-107.21
±4,3.25,1.75,12:30,-4181.2,39,-107.21
±4,4.0,1.75,12:30,-4181.2,39,-107.21
±4,3.5,1.75,12:30,-4181.2,39,-107.21
±4,4.75,1.75,12:30,-4181.2,39,-107.21
±4,3.0,1.75,12:30,-4181.2,39,-107.21
±4,2.75,1.75,12:30,-4181.2,39,-107.21
±4,3.75,1.75,12:30,-4181.2,39,-107.21
±4,4.5,1.75,12:30,-4181.2,39,-107.21
±4,2.0,4.5,14:30,-4182.2,39,-107.24
±4,2.0,4.25,14:30,-4182.2,39,-107.24
±4,2.0,4.0,14:30,-4182.2,39,-107.24
±4,2.0,3.0,14:30,-4182.2,39,-107.24
±4,2.0,3.5,14:30,-4182.2,39,-107.24
±4,2.0,3.25,14:30,-4182.2,39,-107.24
±4,2.0,2.75,14:30,-4182.2,39,-107.24
±4,2.0,5.0,14:30,-4182.2,39,-107.24
±4,2.0,2.5,14:30,-4182.2,39,-107.24
±4,2.0,4.75,14:30,-4182.2,39,-107.24
±4,2.0,3.75,14:30,-4182.2,39,-107.24
±3,1.25,4.75,12:00,-4185.2,39,-107.31
±3,1.25,2.5,12:00,-4185.2,39,-107.31
±3,1.25,5.0,12:00,-4185.2,39,-107.31
±3,1.25,4.25,12:00,-4185.2,39,-107.31
±3,1.25,4.5,12:00,-4185.2,39,-107.31
±3,1.25,3.75,12:00,-4185.2,39,-107.31
±3,1.25,3.25,12:00,-4185.2,39,-107.31
±3,1.25,3.5,12:00,-4185.2,39,-107.31
±3,1.25,2.75,12:00,-4185.2,39,-107.31
±3,1.25,3.0,12:00,-4185.2,39,-107.31
±3,1.25,4.0,12:00,-4185.2,39,-107.31
±3,1.5,4.0,13:30,-4194.2,39,-107.54
±3,1.5,3.0,12:00,-4194.2,39,-107.54
±3,1.5,3.5,13:30,-4194.2,39,-107.54
±3,1.5,3.25,13:30,-4194.2,39,-107.54
±3,1.5,3.25,12:00,-4194.2,39,-107.54
±3,1.5,3.0,13:30,-4194.2,39,-107.54
±3,1.5,5.0,13:30,-4194.2,39,-107.54
±3,1.5,3.75,13:30,-4194.2,39,-107.54
±3,1.5,4.25,13:30,-4194.2,39,-107.54
±3,1.5,4.25,12:00,-4194.2,39,-107.54
±3,1.5,4.75,12:00,-4194.2,39,-107.54
±3,1.5,4.75,13:30,-4194.2,39,-107.54
±3,1.5,2.75,13:30,-4194.2,39,-107.54
±3,1.5,2.5,13:30,-4194.2,39,-107.54
±3,1.5,4.5,13:30,-4194.2,39,-107.54
±3,1.5,5.0,12:00,-4194.2,39,-107.54
±3,1.5,2.75,12:00,-4194.2,39,-107.54
±3,1.5,2.5,12:00,-4194.2,39,-107.54
±3,1.5,3.5,12:00,-4194.2,39,-107.54
±3,1.5,4.5,12:00,-4194.2,39,-107.54
±3,1.5,3.75,12:00,-4194.2,39,-107.54
±3,1.5,4.0,12:00,-4194.2,39,-107.54
±3,1.25,2.75,13:30,-4201.2,39,-107.72
±3,1.25,4.5,13:30,-4201.2,39,-107.72
±3,1.25,5.0,13:30,-4201.2,39,-107.72
±3,1.25,3.75,13:30,-4201.2,39,-107.72
±3,1.25,3.5,13:30,-4201.2,39,-107.72
±3,1.25,4.0,13:30,-4201.2,39,-107.72
±3,1.25,3.25,13:30,-4201.2,39,-107.72
±3,1.25,4.75,13:30,-4201.2,39,-107.72
±3,1.25,4.25,13:30,-4201.2,39,-107.72
±3,1.25,2.5,13:30,-4201.2,39,-107.72
±3,1.25,3.0,13:30,-4201.2,39,-107.72
±4,2.25,3.75,13:30,-4203.2,39,-107.77
±4,2.25,4.0,13:30,-4203.2,39,-107.77
±4,2.25,3.25,13:30,-4203.2,39,-107.77
±4,2.25,5.0,13:30,-4203.2,39,-107.77
±4,2.25,4.25,13:30,-4203.2,39,-107.77
±4,2.25,4.75,13:30,-4203.2,39,-107.77
±4,2.25,2.75,13:30,-4203.2,39,-107.77
±4,2.25,4.5,13:30,-4203.2,39,-107.77
±4,2.25,2.5,13:30,-4203.2,39,-107.77
±4,2.25,3.0,13:30,-4203.2,39,-107.77
±4,2.25,3.5,13:30,-4203.2,39,-107.77
±3,2.25,2.0,15:00,-4212.2,39,-108.01
±3,1.75,1.75,15:00,-4214.2,39,-108.06
±4,3.75,1.75,12:00,-4225.2,39,-108.34
±4,3.25,1.75,12:00,-4225.2,39,-108.34
±4,2.75,1.75,12:00,-4225.2,39,-108.34
±4,4.5,1.75,12:00,-4225.2,39,-108.34
±4,3.0,1.75,12:00,-4225.2,39,-108.34
±4,4.25,1.75,12:00,-4225.2,39,-108.34
±4,4.0,1.75,12:00,-4225.2,39,-108.34
±4,5.0,1.75,12:00,-4225.2,39,-108.34
±4,4.75,1.75,12:00,-4225.2,39,-108.34
±4,3.5,1.75,12:00,-4225.2,39,-108.34
±3,1.5,1.75,14:30,-4228.2,39,-108.42
±3,3.75,1.75,15:00,-4236.2,39,-108.62
±3,5.0,1.75,15:00,-4236.2,39,-108.62
±3,4.5,1.75,15:00,-4236.2,39,-108.62
±3,2.75,1.75,15:00,-4236.2,39,-108.62
±3,4.25,1.75,15:00,-4236.2,39,-108.62
±3,3.25,1.75,15:00,-4236.2,39,-108.62
±3,3.0,1.75,15:00,-4236.2,39,-108.62
±3,4.75,1.75,15:00,-4236.2,39,-108.62
±3,3.5,1.75,15:00,-4236.2,39,-108.62
±3,4.0,1.75,15:00,-4236.2,39,-108.62
±4,1.0,5.0,14:30,-4246.2,39,-108.88
±4,1.0,4.0,14:30,-4246.2,39,-108.88
±4,1.0,2.75,14:30,-4246.2,39,-108.88
±4,1.0,4.5,14:30,-4246.2,39,-108.88
±4,1.0,3.0,14:30,-4246.2,39,-108.88
±4,1.0,4.75,14:30,-4246.2,39,-108.88
±4,1.0,3.75,14:30,-4246.2,39,-108.88
±4,1.0,3.5,14:30,-4246.2,39,-108.88
±4,1.0,3.25,14:30,-4246.2,39,-108.88
±4,1.0,4.25,14:30,-4246.2,39,-108.88
±4,1.0,2.5,14:30,-4246.2,39,-108.88
±3,1.5,5.0,12:30,-4250.2,39,-108.98
±3,1.5,4.75,12:30,-4250.2,39,-108.98
±3,1.5,4.25,12:30,-4250.2,39,-108.98
±3,1.5,3.5,12:30,-4250.2,39,-108.98
±3,1.5,3.25,12:30,-4250.2,39,-108.98
±3,1.5,3.0,12:30,-4250.2,39,-108.98
±3,1.5,4.0,12:30,-4250.2,39,-108.98
±3,1.5,3.75,12:30,-4250.2,39,-108.98
±3,1.5,2.5,12:30,-4250.2,39,-108.98
±3,1.5,2.75,12:30,-4250.2,39,-108.98
±3,1.5,4.5,12:30,-4250.2,39,-108.98
±3,2.25,1.75,12:30,-4259.2,39,-109.21
±3,2.5,1.75,12:30,-4259.2,39,-109.21
±4,1.0,2.5,15:00,-4263.2,39,-109.31
±4,1.0,4.0,15:00,-4263.2,39,-109.31
±4,1.0,4.5,15:00,-4263.2,39,-109.31
±4,1.0,3.5,15:00,-4263.2,39,-109.31
±4,1.0,5.0,15:00,-4263.2,39,-109.31
±4,1.0,2.75,15:00,-4263.2,39,-109.31
±4,1.0,3.75,15:00,-4263.2,39,-109.31
±4,1.0,4.25,15:00,-4263.2,39,-109.31
±4,1.0,4.75,15:00,-4263.2,39,-109.31
±4,1.0,3.25,15:00,-4263.2,39,-109.31
±4,1.0,3.0,15:00,-4263.2,39,-109.31
±3,1.75,2.75,12:00,-4274.2,39,-109.59
±3,1.75,4.0,12:00,-4274.2,39,-109.59
±3,1.75,4.25,12:00,-4274.2,39,-109.59
±3,1.75,3.75,12:00,-4274.2,39,-109.59
±3,1.75,3.25,12:00,-4274.2,39,-109.59
±3,1.75,2.5,12:00,-4274.2,39,-109.59
±3,1.75,5.0,12:00,-4274.2,39,-109.59
±3,1.75,4.75,12:00,-4274.2,39,-109.59
±3,1.75,4.5,12:00,-4274.2,39,-109.59
±3,1.75,3.5,12:00,-4274.2,39,-109.59
±3,1.75,3.0,12:00,-4274.2,39,-109.59
±3,1.75,2.75,14:00,-4277.2,39,-109.67
±3,1.75,4.25,14:00,-4277.2,39,-109.67
±3,1.75,4.5,14:00,-4277.2,39,-109.67
±3,1.75,4.75,14:00,-4277.2,39,-109.67
±3,1.75,5.0,14:00,-4277.2,39,-109.67
±3,1.75,4.0,14:00,-4277.2,39,-109.67
±3,1.75,3.5,14:00,-4277.2,39,-109.67
±3,1.75,3.25,14:00,-4277.2,39,-109.67
±3,1.75,2.5,14:00,-4277.2,39,-109.67
±3,1.75,3.75,14:00,-4277.2,39,-109.67
±3,1.75,3.0,14:00,-4277.2,39,-109.67
±3,3.75,2.0,12:30,-4279.2,39,-109.72
±3,4.5,2.0,12:30,-4279.2,39,-109.72
±3,4.75,2.0,12:30,-4279.2,39,-109.72
±3,3.0,2.0,12:30,-4279.2,39,-109.72
±3,3.5,2.0,12:30,-4279.2,39,-109.72
±3,5.0,2.0,12:30,-4279.2,39,-109.72
±3,3.25,2.0,12:30,-4279.2,39,-109.72
±3,4.0,2.0,12:30,-4279.2,39,-109.72
±3,4.25,2.0,12:30,-4279.2,39,-109.72
±3,2.75,2.0,12:30,-4279.2,39,-109.72
±3,2.25,5.0,13:30,-4286.2,39,-109.9
±3,2.25,3.75,13:30,-4286.2,39,-109.9
±3,2.25,2.5,13:30,-4286.2,39,-109.9
±3,2.25,3.5,13:30,-4286.2,39,-109.9
±3,2.25,3.25,13:30,-4286.2,39,-109.9
±3,2.25,3.0,13:30,-4286.2,39,-109.9
±3,2.25,4.5,13:30,-4286.2,39,-109.9
±3,2.25,4.0,13:30,-4286.2,39,-109.9
±3,2.25,4.75,13:30,-4286.2,39,-109.9
±3,2.25,2.75,13:30,-4286.2,39,-109.9
±3,2.25,4.25,13:30,-4286.2,39,-109.9
±3,1.25,1.75,14:30,-4287.2,39,-109.93
±3,2.5,1.75,12:00,-4290.2,39,-110.01
±3,2.25,1.75,12:00,-4290.2,39,-110.01
±3,2.75,2.0,12:00,-4297.2,39,-110.18
±3,3.75,3.25,14:00,-4297.2,39,-110.18
±3,3.75,4.25,14:00,-4297.2,39,-110.18
±3,3.75,4.0,14:00,-4297.2,39,-110.18
±3,4.5,3.0,14:00,-4297.2,39,-110.18
±3,4.5,2.75,14:00,-4297.2,39,-110.18
±3,5.0,3.75,14:00,-4297.2,39,-110.18
±3,4.75,3.5,14:00,-4297.2,39,-110.18
±3,3.0,4.25,14:00,-4297.2,39,-110.18
±3,3.0,4.0,14:00,-4297.2,39,-110.18
±3,3.0,4.5,14:00,-4297.2,39,-110.18
±3,3.0,3.75,14:00,-4297.2,39,-110.18
±3,4.75,3.0,14:00,-4297.2,39,-110.18
±3,4.75,3.75,14:00,-4297.2,39,-110.18
±3,4.25,2.0,12:00,-4297.2,39,-110.18
±3,4.0,2.0,12:00,-4297.2,39,-110.18
±3,3.0,5.0,14:00,-4297.2,39,-110.18
±3,4.75,3.25,14:00,-4297.2,39,-110.18
±3,4.75,2.75,14:00,-4297.2,39,-110.18
±3,4.5,3.5,14:00,-4297.2,39,-110.18
±3,3.25,4.5,14:00,-4297.2,39,-110.18
±3,3.75,3.75,14:00,-4297.2,39,-110.18
±3,4.5,2.5,14:00,-4297.2,39,-110.18
±3,4.5,3.25,14:00,-4297.2,39,-110.18
±3,4.75,2.5,14:00,-4297.2,39,-110.18
±3,4.25,2.5,14:00,-4297.2,39,-110.18
±3,4.25,3.0,14:00,-4297.2,39,-110.18
±3,5.0,2.5,14:00,-4297.2,39,-110.18
±3,3.5,4.0,14:00,-4297.2,39,-110.18
±3,3.5,4.25,14:00,-4297.2,39,-110.18
±3,5.0,4.75,14:00,-4297.2,39,-110.18
±3,5.0,4.5,14:00,-4297.2,39,-110.18
±3,3.75,4.75,14:00,-4297.2,39,-110.18
±3,3.0,2.75,14:00,-4297.2,39,-110.18
±3,4.25,2.75,14:00,-4297.2,39,-110.18
±3,3.0,3.25,14:00,-4297.2,39,-110.18
±3,3.0,3.5,14:00,-4297.2,39,-110.18
±3,3.0,4.75,14:00,-4297.2,39,-110.18
±3,3.5,3.75,14:00,-4297.2,39,-110.18
±3,5.0,5.0,14:00,-4297.2,39,-110.18
±3,3.25,2.0,12:00,-4297.2,39,-110.18
±3,4.25,3.25,14:00,-4297.2,39,-110.18
±3,3.5,4.5,14:00,-4297.2,39,-110.18
±3,4.25,3.5,14:00,-4297.2,39,-110.18
±3,4.75,2.0,12:00,-4297.2,39,-110.18
±3,4.5,4.75,14:00,-4297.2,39,-110.18
±3,4.5,5.0,14:00,-4297.2,39,-110.18
±3,3.0,3.0,14:00,-4297.2,39,-110.18
±3,4.75,4.25,14:00,-4297.2,39,-110.18
±3,4.0,2.5,14:00,-4297.2,39,-110.18
±3,3.5,3.25,14:00,-4297.2,39,-110.18
±3,3.25,3.0,14:00,-4297.2,39,-110.18
±3,3.25,2.5,14:00,-4297.2,39,-110.18
±3,3.25,2.75,14:00,-4297.2,39,-110.18
±3,5.0,4.25,14:00,-4297.2,39,-110.18
±3,3.25,5.0,14:00,-4297.2,39,-110.18
±3,3.75,5.0,14:00,-4297.2,39,-110.18
±3,3.25,3.25,14:00,-4297.2,39,-110.18
±3,3.5,5.0,14:00,-4297.2,39,-110.18
±3,5.0,3.0,14:00,-4297.2,39,-110.18
±3,3.0,2.5,14:00,-4297.2,39,-110.18
±3,3.0,2.0,12:00,-4297.2,39,-110.18
±3,2.75,4.75,14:00,-4297.2,39,-110.18
±3,4.5,4.5,14:00,-4297.2,39,-110.18
±3,3.5,4.75,14:00,-4297.2,39,-110.18
±3,3.25,3.5,14:00,-4297.2,39,-110.18
±3,5.0,2.0,12:00,-4297.2,39,-110.18
±3,3.5,3.5,14:00,-4297.2,39,-110.18
±3,3.5,2.75,14:00,-4297.2,39,-110.18
±3,3.5,3.0,14:00,-4297.2,39,-110.18
±3,3.5,2.5,14:00,-4297.2,39,-110.18
±3,4.25,3.75,14:00,-4297.2,39,-110.18
±3,5.0,2.75,14:00,-4297.2,39,-110.18
±3,2.75,3.75,14:00,-4297.2,39,-110.18
±3,2.75,5.0,14:00,-4297.2,39,-110.18
±3,3.75,4.5,14:00,-4297.2,39,-110.18
±3,2.75,4.5,14:00,-4297.2,39,-110.18
±3,2.75,4.0,14:00,-4297.2,39,-110.18
±3,4.5,4.0,14:00,-4297.2,39,-110.18
±3,4.0,4.75,14:00,-4297.2,39,-110.18
±3,4.0,2.75,14:00,-4297.2,39,-110.18
±3,4.0,3.0,14:00,-4297.2,39,-110.18
±3,3.5,2.0,12:00,-4297.2,39,-110.18
±3,4.75,4.0,14:00,-4297.2,39,-110.18
±3,4.25,4.0,14:00,-4297.2,39,-110.18
±3,4.25,4.25,14:00,-4297.2,39,-110.18
±3,2.75,3.25,14:00,-4297.2,39,-110.18
±3,4.5,4.25,14:00,-4297.2,39,-110.18
±3,3.75,2.0,12:00,-4297.2,39,-110.18
±3,2.75,4.25,14:00,-4297.2,39,-110.18
±3,3.25,3.75,14:00,-4297.2,39,-110.18
±3,4.0,3.75,14:00,-4297.2,39,-110.18
±3,4.0,3.5,14:00,-4297.2,39,-110.18
±3,4.75,4.5,14:00,-4297.2,39,-110.18
±3,4.75,4.75,14:00,-4297.2,39,-110.18
±3,3.25,4.25,14:00,-4297.2,39,-110.18
±3,4.0,5.0,14:00,-4297.2,39,-110.18
±3,4.0,4.5,14:00,-4297.2,39,-110.18
±3,4.75,5.0,14:00,-4297.2,39,-110.18
±3,3.25,4.0,14:00,-4297.2,39,-110.18
±3,4.0,4.0,14:00,-4297.2,39,-110.18
±3,4.0,4.25,14:00,-4297.2,39,-110.18
±3,2.75,3.0,14:00,-4297.2,39,-110.18
±3,4.5,2.0,12:00,-4297.2,39,-110.18
±3,4.25,4.75,14:00,-4297.2,39,-110.18
±3,2.75,2.75,14:00,-4297.2,39,-110.18
±3,4.5,3.75,14:00,-4297.2,39,-110.18
±3,4.25,5.0,14:00,-4297.2,39,-110.18
±3,4.25,4.5,14:00,-4297.2,39,-110.18
±3,2.75,3.5,14:00,-4297.2,39,-110.18
±3,2.75,2.5,14:00,-4297.2,39,-110.18
±3,3.75,3.5,14:00,-4297.2,39,-110.18
±3,3.75,2.75,14:00,-4297.2,39,-110.18
±3,3.75,3.0,14:00,-4297.2,39,-110.18
±3,3.75,2.5,14:00,-4297.2,39,-110.18
±3,5.0,4.0,14:00,-4297.2,39,-110.18
±3,5.0,3.25,14:00,-4297.2,39,-110.18
±3,5.0,3.5,14:00,-4297.2,39,-110.18
±3,4.0,3.25,14:00,-4297.2,39,-110.18
±3,3.25,4.75,14:00,-4297.2,39,-110.18
±4,2.0,3.25,15:00,-4299.2,39,-110.24
±4,2.0,3.5,15:00,-4299.2,39,-110.24
±4,2.0,2.75,15:00,-4299.2,39,-110.24
±4,2.0,3.0,15:00,-4299.2,39,-110.24
±4,2.0,4.5,15:00,-4299.2,39,-110.24
±4,2.0,3.75,15:00,-4299.2,39,-110.24
±4,2.0,5.0,15:00,-4299.2,39,-110.24
±4,2.0,4.75,15:00,-4299.2,39,-110.24
±4,2.0,2.5,15:00,-4299.2,39,-110.24
±4,2.0,4.25,15:00,-4299.2,39,-110.24
±4,2.0,4.0,15:00,-4299.2,39,-110.24
±3,1.0,2.5,14:00,-4300.2,39,-110.26
±3,1.0,2.75,14:00,-4300.2,39,-110.26
±3,1.0,3.5,14:00,-4300.2,39,-110.26
±3,1.0,4.75,14:00,-4300.2,39,-110.26
±3,1.0,4.0,14:00,-4300.2,39,-110.26
±3,1.0,3.25,14:00,-4300.2,39,-110.26
±3,1.0,4.25,14:00,-4300.2,39,-110.26
±3,1.0,3.75,14:00,-4300.2,39,-110.26
±3,1.0,3.0,14:00,-4300.2,39,-110.26
±3,1.0,5.0,14:00,-4300.2,39,-110.26
±3,1.0,4.5,14:00,-4300.2,39,-110.26
±4,1.25,3.5,14:00,-4303.2,39,-110.34
±4,1.25,2.75,14:00,-4303.2,39,-110.34
±4,1.25,3.75,14:00,-4303.2,39,-110.34
±4,1.25,5.0,14:00,-4303.2,39,-110.34
±4,1.25,4.75,14:00,-4303.2,39,-110.34
±4,1.25,3.25,14:00,-4303.2,39,-110.34
±4,1.25,2.5,14:00,-4303.2,39,-110.34
±4,1.25,4.5,14:00,-4303.2,39,-110.34
