行权价,上涨触发%,下跌触发%,平仓时间,累计盈亏$,交易天数,日均盈亏$
±4,0.5,2.25,14:30,-1524.6,42,-36.3
±3,2.0,1.75,15:00,-1525.6,42,-36.32
±4,2.25,2.5,13:30,-1527.6,42,-36.37
±4,2.5,2.5,13:30,-1527.6,42,-36.37
±4,4.0,1.5,12:30,-1530.6,42,-36.44
±4,4.5,1.5,12:30,-1530.6,42,-36.44
±4,4.75,1.5,12:30,-1530.6,42,-36.44
±4,3.5,1.5,12:30,-1530.6,42,-36.44
±4,4.25,1.5,12:30,-1530.6,42,-36.44
±4,3.75,1.5,12:30,-1530.6,42,-36.44
±4,5.0,1.5,12:30,-1530.6,42,-36.44
±4,1.25,1.75,11:30,-1531.6,42,-36.47
±3,1.0,1.75,14:30,-1531.6,42,-36.47
±4,1.5,2.25,13:00,-1534.6,42,-36.54
±3,2.0,1.5,15:00,-1534.6,42,-36.54
±4,3.25,2.5,14:30,-1539.6,42,-36.66
±4,1.75,1.75,12:00,-1540.6,42,-36.68
±3,2.0,2.5,12:30,-1544.6,42,-36.78
±3,0.75,1.75,11:30,-1554.6,42,-37.01
±4,1.5,2.5,14:00,-1558.6,42,-37.11
±3,1.5,1.75,12:30,-1559.6,42,-37.13
±4,0.75,2.25,11:00,-1559.6,42,-37.13
±3,1.25,1.5,12:00,-1559.6,42,-37.13
±3,0.75,2.5,11:00,-1559.6,42,-37.13
±3,3.75,2.5,11:00,-1568.6,42,-37.35
±3,4.0,2.5,11:00,-1568.6,42,-37.35
±3,3.5,2.5,11:00,-1568.6,42,-37.35
±3,2.5,2.25,14:00,-1568.6,42,-37.35
±3,4.5,2.5,11:00,-1568.6,42,-37.35
±3,4.25,2.5,11:00,-1568.6,42,-37.35
±3,5.0,2.5,11:00,-1568.6,42,-37.35
±3,4.75,2.5,11:00,-1568.6,42,-37.35
±4,3.0,1.5,12:00,-1569.6,42,-37.37
±4,2.75,1.5,12:00,-1569.6,42,-37.37
±4,3.25,1.5,12:00,-1569.6,42,-37.37
±4,1.25,2.0,12:30,-1569.6,42,-37.37
±4,2.5,1.5,12:00,-1569.6,42,-37.37
±4,2.25,1.5,12:00,-1569.6,42,-37.37
±4,3.25,2.5,15:00,-1570.6,42,-37.4
±3,0.5,2.25,15:00,-1570.6,42,-37.4
±3,1.0,1.75,11:30,-1574.6,42,-37.49
±4,0.5,2.5,13:00,-1574.6,42,-37.49
±4,3.25,2.0,12:30,-1575.6,42,-37.51
±4,2.25,2.0,12:30,-1575.6,42,-37.51
±4,2.75,2.0,12:30,-1575.6,42,-37.51
±4,2.5,2.0,12:30,-1575.6,42,-37.51
±4,3.0,2.0,12:30,-1575.6,42,-37.51
±3,0.5,1.5,12:00,-1578.6,42,-37.59
±3,0.5,2.5,14:00,-1582.6,42,-37.68
±3,0.75,1.75,13:00,-1585.6,42,-37.75
±3,2.25,2.5,14:00,-1588.6,42,-37.82
±3,1.5,2.0,12:00,-1591.6,42,-37.9
±3,1.25,1.75,13:30,-1593.6,42,-37.94
±4,1.5,1.5,15:00,-1598.6,42,-38.06
±3,0.75,1.5,12:00,-1599.6,42,-38.09
±4,0.75,2.5,15:00,-1600.6,42,-38.11
±4,1.5,2.5,13:30,-1601.6,42,-38.13
±4,0.5,2.25,14:00,-1601.6,42,-38.13
±4,2.0,2.5,12:30,-1602.6,42,-38.16
±4,1.0,1.75,14:00,-1604.6,42,-38.2
±3,3.0,2.5,14:30,-1608.6,42,-38.3
±4,2.5,2.25,14:00,-1614.6,42,-38.44
±4,2.25,2.25,14:00,-1614.6,42,-38.44
±4,2.5,1.75,14:30,-1615.6,42,-38.47
±4,2.25,1.75,14:30,-1615.6,42,-38.47
±4,2.75,2.5,14:30,-1618.6,42,-38.54
±4,1.5,1.75,15:00,-1622.6,42,-38.63
±4,0.5,1.75,12:30,-1627.6,42,-38.75
±4,1.75,2.25,14:30,-1631.6,42,-38.85
±4,1.0,1.75,13:00,-1632.6,42,-38.87
±3,0.5,1.75,11:30,-1635.6,42,-38.94
±3,2.25,2.25,13:00,-1639.6,42,-39.04
±4,3.0,5.0,13:00,-1640.6,42,-39.06
±4,3.25,3.25,13:00,-1640.6,42,-39.06
±4,3.0,2.75,13:00,-1640.6,42,-39.06
±4,3.0,4.0,13:00,-1640.6,42,-39.06
±4,3.0,4.75,13:00,-1640.6,42,-39.06
±4,3.0,4.5,13:00,-1640.6,42,-39.06
±4,3.25,4.25,13:00,-1640.6,42,-39.06
±4,3.25,5.0,13:00,-1640.6,42,-39.06
±4,3.0,4.25,13:00,-1640.6,42,-39.06
±4,3.0,3.0,13:00,-1640.6,42,-39.06
±4,3.0,3.75,13:00,-1640.6,42,-39.06
±4,3.0,3.25,13:00,-1640.6,42,-39.06
±4,3.25,3.75,13:00,-1640.6,42,-39.06
±4,3.25,3.0,13:00,-1640.6,42,-39.06
±4,3.25,3.5,13:00,-1640.6,42,-39.06
±4,3.0,3.5,13:00,-1640.6,42,-39.06
±4,3.25,4.0,13:00,-1640.6,42,-39.06
±4,3.25,4.75,13:00,-1640.6,42,-39.06
±4,3.25,2.75,13:00,-1640.6,42,-39.06
±4,3.25,4.5,13:00,-1640.6,42,-39.06
±3,2.25,2.25,13:30,-1644.6,42,-39.16
±3,0.5,2.25,14:30,-1645.6,42,-39.18
±4,0.5,2.25,11:00,-1645.6,42,-39.18
±3,1.25,1.75,11:30,-1645.6,42,-39.18
±3,0.5,2.5,13:00,-1646.6,42,-39.2
±4,4.25,1.5,15:00,-1646.6,42,-39.2
±4,3.75,1.5,15:00,-1646.6,42,-39.2
±4,4.0,1.5,15:00,-1646.6,42,-39.2
±4,3.5,1.5,15:00,-1646.6,42,-39.2
±4,5.0,1.5,15:00,-1646.6,42,-39.2
±4,4.5,1.5,15:00,-1646.6,42,-39.2
±4,4.75,1.5,15:00,-1646.6,42,-39.2
±3,1.75,2.5,12:30,-1648.6,42,-39.25
±4,1.25,1.75,14:00,-1649.6,42,-39.28
±4,2.0,2.5,14:30,-1650.6,42,-39.3
±3,1.75,1.75,12:00,-1651.6,42,-39.32
±4,1.75,2.5,15:00,-1651.6,42,-39.32
±4,1.75,3.5,13:00,-1652.6,42,-39.35
±4,1.75,4.5,13:00,-1652.6,42,-39.35
±4,1.75,5.0,13:00,-1652.6,42,-39.35
±4,1.75,4.75,13:00,-1652.6,42,-39.35
±4,1.75,4.0,13:00,-1652.6,42,-39.35
±4,1.75,2.75,13:00,-1652.6,42,-39.35
±4,1.75,3.25,13:00,-1652.6,42,-39.35
±4,1.75,3.75,13:00,-1652.6,42,-39.35
±4,1.75,3.0,13:00,-1652.6,42,-39.35
±4,1.75,4.25,13:00,-1652.6,42,-39.35
±4,1.25,1.75,13:00,-1654.6,42,-39.4
±3,2.25,1.75,14:30,-1655.6,42,-39.42
±4,3.0,2.5,14:30,-1656.6,42,-39.44
±3,1.0,1.5,12:00,-1656.6,42,-39.44
±4,2.5,1.5,15:00,-1657.6,42,-39.47
±4,2.25,1.5,15:00,-1657.6,42,-39.47
±4,0.5,2.25,13:30,-1658.6,42,-39.49
±3,1.5,2.5,14:00,-1658.6,42,-39.49
±3,2.75,5.0,13:00,-1662.6,42,-39.59
±3,2.75,4.0,13:00,-1662.6,42,-39.59
±3,2.75,4.75,13:00,-1662.6,42,-39.59
±3,2.75,3.25,13:00,-1662.6,42,-39.59
±3,2.75,4.25,13:00,-1662.6,42,-39.59
±3,2.75,3.75,13:00,-1662.6,42,-39.59
±3,2.75,3.0,13:00,-1662.6,42,-39.59
±3,2.75,4.5,13:00,-1662.6,42,-39.59
±3,2.75,2.75,13:00,-1662.6,42,-39.59
±3,2.75,3.5,13:00,-1662.6,42,-39.59
±3,2.5,1.75,15:00,-1663.6,42,-39.61
±3,3.25,2.5,14:30,-1663.6,42,-39.61
±4,1.75,2.5,12:30,-1664.6,42,-39.63
±4,2.5,2.25,13:30,-1666.6,42,-39.68
±4,2.25,2.25,13:30,-1666.6,42,-39.68
±3,0.5,2.25,13:30,-1669.6,42,-39.75
±3,1.5,2.25,13:00,-1669.6,42,-39.75
±4,3.75,1.75,15:00,-1670.6,42,-39.78
±4,4.0,1.75,15:00,-1670.6,42,-39.78
±4,5.0,1.75,15:00,-1670.6,42,-39.78
±4,4.75,1.75,15:00,-1670.6,42,-39.78
±4,4.25,1.75,15:00,-1670.6,42,-39.78
±3,0.75,2.5,13:30,-1670.6,42,-39.78
±4,4.5,1.75,15:00,-1670.6,42,-39.78
±4,3.5,1.75,15:00,-1670.6,42,-39.78
±3,2.5,1.5,15:00,-1672.6,42,-39.82
±4,0.75,2.5,14:30,-1673.6,42,-39.85
±3,1.5,2.25,13:30,-1674.6,42,-39.87
±4,2.0,1.75,12:00,-1677.6,42,-39.94
±4,3.25,2.25,14:30,-1678.6,42,-39.97
±4,0.75,2.5,14:00,-1679.6,42,-39.99
±4,2.25,1.75,15:00,-1681.6,42,-40.04
±4,2.5,1.75,15:00,-1681.6,42,-40.04
±3,0.75,2.5,15:00,-1684.6,42,-40.11
±4,1.75,2.5,11:30,-1686.6,42,-40.16
±4,1.5,2.5,11:30,-1688.6,42,-40.2
±3,1.25,1.75,14:00,-1690.6,42,-40.25
±3,2.5,1.5,12:00,-1692.6,42,-40.3
±3,3.0,1.5,12:00,-1692.6,42,-40.3
±3,2.75,1.5,12:00,-1692.6,42,-40.3
±3,3.25,1.5,12:00,-1692.6,42,-40.3
±3,2.25,1.5,12:00,-1692.6,42,-40.3
±3,0.5,1.75,12:30,-1694.6,42,-40.35
±3,2.0,2.5,14:30,-1695.6,42,-40.37
±4,1.5,2.25,14:00,-1697.6,42,-40.42
±3,1.75,2.25,14:30,-1698.6,42,-40.44
±3,0.5,2.5,11:00,-1699.6,42,-40.47
±3,3.25,5.0,13:00,-1701.6,42,-40.51
±3,3.0,3.75,13:00,-1701.6,42,-40.51
±3,3.0,3.5,13:00,-1701.6,42,-40.51
±3,3.0,3.25,13:00,-1701.6,42,-40.51
±3,3.25,3.25,13:00,-1701.6,42,-40.51
±3,3.25,4.0,13:00,-1701.6,42,-40.51
±3,3.0,3.0,13:00,-1701.6,42,-40.51
±3,3.0,4.75,13:00,-1701.6,42,-40.51
±3,3.0,4.5,13:00,-1701.6,42,-40.51
±3,3.25,3.75,13:00,-1701.6,42,-40.51
±3,3.25,4.5,13:00,-1701.6,42,-40.51
±3,3.25,4.25,13:00,-1701.6,42,-40.51
±3,3.25,4.75,13:00,-1701.6,42,-40.51
±3,3.0,4.25,13:00,-1701.6,42,-40.51
±3,3.25,2.75,13:00,-1701.6,42,-40.51
±3,3.0,5.0,13:00,-1701.6,42,-40.51
±3,3.0,2.75,13:00,-1701.6,42,-40.51
±3,3.25,3.5,13:00,-1701.6,42,-40.51
±3,3.25,3.0,13:00,-1701.6,42,-40.51
±3,3.0,4.0,13:00,-1701.6,42,-40.51
±3,2.0,4.25,13:30,-1702.6,42,-40.54
±3,2.0,4.75,13:30,-1702.6,42,-40.54
±3,2.0,3.0,13:30,-1702.6,42,-40.54
±3,2.0,5.0,13:30,-1702.6,42,-40.54
±3,2.0,3.5,13:30,-1702.6,42,-40.54
±3,2.0,4.0,13:30,-1702.6,42,-40.54
±3,2.0,4.5,13:30,-1702.6,42,-40.54
±3,2.0,3.25,13:30,-1702.6,42,-40.54
±3,2.0,2.75,13:30,-1702.6,42,-40.54
±3,2.0,3.75,13:30,-1702.6,42,-40.54
±3,0.75,3.25,11:00,-1704.6,42,-40.59
±3,0.75,3.0,11:00,-1704.6,42,-40.59
±3,0.75,2.75,11:00,-1704.6,42,-40.59
±3,0.75,4.5,11:00,-1704.6,42,-40.59
±3,0.75,4.75,11:00,-1704.6,42,-40.59
±3,0.75,3.5,11:00,-1704.6,42,-40.59
±3,0.75,4.25,11:00,-1704.6,42,-40.59
±3,0.75,3.75,11:00,-1704.6,42,-40.59
±3,0.75,5.0,11:00,-1704.6,42,-40.59
±3,0.75,4.0,11:00,-1704.6,42,-40.59
±4,0.75,2.5,13:30,-1706.6,42,-40.63
±4,1.25,1.75,13:30,-1706.6,42,-40.63
±3,2.75,2.5,14:30,-1706.6,42,-40.63
±3,1.25,1.75,13:00,-1706.6,42,-40.63
±4,4.75,1.75,11:30,-1708.6,42,-40.68
±4,4.0,1.75,11:30,-1708.6,42,-40.68
±4,3.75,1.75,11:30,-1708.6,42,-40.68
±4,4.5,1.75,11:30,-1708.6,42,-40.68
±4,3.5,1.75,11:30,-1708.6,42,-40.68
±4,4.25,1.75,11:30,-1708.6,42,-40.68
±4,5.0,1.75,11:30,-1708.6,42,-40.68
±4,3.25,2.25,15:00,-1709.6,42,-40.7
±4,2.75,2.5,15:00,-1711.6,42,-40.75
±3,3.5,4.25,11:00,-1713.6,42,-40.8
±3,4.25,2.75,11:00,-1713.6,42,-40.8
±3,4.75,4.0,11:00,-1713.6,42,-40.8
±3,4.25,3.25,11:00,-1713.6,42,-40.8
±3,4.0,4.25,11:00,-1713.6,42,-40.8
±3,4.0,5.0,11:00,-1713.6,42,-40.8
±3,3.5,3.25,11:00,-1713.6,42,-40.8
±3,3.5,3.75,11:00,-1713.6,42,-40.8
±3,3.5,3.5,11:00,-1713.6,42,-40.8
±3,4.75,4.75,11:00,-1713.6,42,-40.8
±3,5.0,3.75,11:00,-1713.6,42,-40.8
±3,4.5,3.5,11:00,-1713.6,42,-40.8
±3,3.75,3.75,11:00,-1713.6,42,-40.8
±3,3.75,2.75,11:00,-1713.6,42,-40.8
±3,4.25,3.75,11:00,-1713.6,42,-40.8
±3,4.25,3.0,11:00,-1713.6,42,-40.8
±3,4.75,3.75,11:00,-1713.6,42,-40.8
±3,4.75,5.0,11:00,-1713.6,42,-40.8
±3,4.0,4.0,11:00,-1713.6,42,-40.8
±3,4.0,4.75,11:00,-1713.6,42,-40.8
±3,4.5,4.0,11:00,-1713.6,42,-40.8
±3,3.75,3.5,11:00,-1713.6,42,-40.8
±3,5.0,3.0,11:00,-1713.6,42,-40.8
±3,4.5,3.75,11:00,-1713.6,42,-40.8
±3,4.0,4.5,11:00,-1713.6,42,-40.8
±3,3.75,3.0,11:00,-1713.6,42,-40.8
±3,3.75,3.25,11:00,-1713.6,42,-40.8
±3,3.75,5.0,11:00,-1713.6,42,-40.8
±3,3.75,4.25,11:00,-1713.6,42,-40.8
±3,3.75,4.5,11:00,-1713.6,42,-40.8
±3,4.5,3.0,11:00,-1713.6,42,-40.8
±3,4.5,4.25,11:00,-1713.6,42,-40.8
±4,0.5,2.25,13:00,-1713.6,42,-40.8
±3,4.5,2.75,11:00,-1713.6,42,-40.8
±3,5.0,4.75,11:00,-1713.6,42,-40.8
±3,5.0,4.5,11:00,-1713.6,42,-40.8
±3,4.5,5.0,11:00,-1713.6,42,-40.8
±3,4.0,3.0,11:00,-1713.6,42,-40.8
±3,5.0,5.0,11:00,-1713.6,42,-40.8
±3,4.5,3.25,11:00,-1713.6,42,-40.8
±3,4.5,4.75,11:00,-1713.6,42,-40.8
±3,4.5,4.5,11:00,-1713.6,42,-40.8
±3,3.75,4.0,11:00,-1713.6,42,-40.8
±3,3.75,4.75,11:00,-1713.6,42,-40.8
±3,4.25,4.5,11:00,-1713.6,42,-40.8
±3,4.25,4.75,11:00,-1713.6,42,-40.8
±3,4.0,2.75,11:00,-1713.6,42,-40.8
±3,3.5,4.75,11:00,-1713.6,42,-40.8
±3,3.5,5.0,11:00,-1713.6,42,-40.8
±3,4.25,4.0,11:00,-1713.6,42,-40.8
±3,5.0,4.0,11:00,-1713.6,42,-40.8
±3,4.75,3.5,11:00,-1713.6,42,-40.8
±3,5.0,3.5,11:00,-1713.6,42,-40.8
±3,4.75,3.0,11:00,-1713.6,42,-40.8
±3,5.0,3.25,11:00,-1713.6,42,-40.8
±3,4.0,3.75,11:00,-1713.6,42,-40.8
±3,4.25,4.25,11:00,-1713.6,42,-40.8
±3,5.0,4.25,11:00,-1713.6,42,-40.8
±3,4.75,3.25,11:00,-1713.6,42,-40.8
±3,3.5,4.0,11:00,-1713.6,42,-40.8
±3,4.25,3.5,11:00,-1713.6,42,-40.8
±3,3.5,3.0,11:00,-1713.6,42,-40.8
±3,4.25,5.0,11:00,-1713.6,42,-40.8
±3,3.5,4.5,11:00,-1713.6,42,-40.8
±3,4.0,3.5,11:00,-1713.6,42,-40.8
±3,4.75,2.75,11:00,-1713.6,42,-40.8
±3,4.0,3.25,11:00,-1713.6,42,-40.8
±3,4.75,4.25,11:00,-1713.6,42,-40.8
±3,5.0,2.75,11:00,-1713.6,42,-40.8
±3,4.75,4.5,11:00,-1713.6,42,-40.8
±3,3.5,2.75,11:00,-1713.6,42,-40.8
±3,3.25,2.5,15:00,-1715.6,42,-40.85
±3,2.0,2.25,12:30,-1720.6,42,-40.97
±4,2.0,2.5,11:30,-1721.6,42,-40.99
±3,5.0,2.0,12:30,-1725.6,42,-41.09
±3,4.75,2.0,12:30,-1725.6,42,-41.09
±3,4.0,2.0,12:30,-1725.6,42,-41.09
±3,3.75,2.0,12:30,-1725.6,42,-41.09
±3,4.5,2.0,12:30,-1725.6,42,-41.09
±3,3.5,2.0,12:30,-1725.6,42,-41.09
±3,4.25,2.0,12:30,-1725.6,42,-41.09
±4,1.25,1.5,15:00,-1731.6,42,-41.23
±4,1.0,1.75,12:30,-1731.6,42,-41.23
±3,1.25,1.75,14:30,-1732.6,42,-41.25
±4,4.25,3.25,13:00,-1734.6,42,-41.3
±4,4.25,2.75,13:00,-1734.6,42,-41.3
±4,5.0,4.5,13:00,-1734.6,42,-41.3
±4,5.0,5.0,13:00,-1734.6,42,-41.3
±4,3.5,4.0,13:00,-1734.6,42,-41.3
±4,5.0,3.25,13:00,-1734.6,42,-41.3
±4,3.75,3.75,13:00,-1734.6,42,-41.3
±4,3.75,4.25,13:00,-1734.6,42,-41.3
±4,3.75,4.0,13:00,-1734.6,42,-41.3
±4,4.75,5.0,13:00,-1734.6,42,-41.3
±4,3.75,4.5,13:00,-1734.6,42,-41.3
±4,4.0,4.75,13:00,-1734.6,42,-41.3
±4,3.75,4.75,13:00,-1734.6,42,-41.3
±4,5.0,2.75,13:00,-1734.6,42,-41.3
±4,4.0,5.0,13:00,-1734.6,42,-41.3
±4,4.75,2.75,13:00,-1734.6,42,-41.3
±4,3.5,4.25,13:00,-1734.6,42,-41.3
±4,4.75,3.0,13:00,-1734.6,42,-41.3
±4,4.5,2.75,13:00,-1734.6,42,-41.3
±4,4.5,3.0,13:00,-1734.6,42,-41.3
±4,4.0,3.5,13:00,-1734.6,42,-41.3
±4,4.0,4.0,13:00,-1734.6,42,-41.3
±4,4.75,3.5,13:00,-1734.6,42,-41.3
±4,3.75,5.0,13:00,-1734.6,42,-41.3
±4,4.75,3.25,13:00,-1734.6,42,-41.3
±4,5.0,3.0,13:00,-1734.6,42,-41.3
±4,4.75,4.25,13:00,-1734.6,42,-41.3
±4,4.75,4.5,13:00,-1734.6,42,-41.3
±4,3.75,2.75,13:00,-1734.6,42,-41.3
±4,4.25,3.0,13:00,-1734.6,42,-41.3
±4,5.0,3.5,13:00,-1734.6,42,-41.3
±4,4.75,4.0,13:00,-1734.6,42,-41.3
±4,4.0,4.5,13:00,-1734.6,42,-41.3
±4,4.0,4.25,13:00,-1734.6,42,-41.3
±4,3.5,4.75,13:00,-1734.6,42,-41.3
±4,3.5,4.5,13:00,-1734.6,42,-41.3
±4,3.5,3.5,13:00,-1734.6,42,-41.3
±4,5.0,3.75,13:00,-1734.6,42,-41.3
±4,4.0,3.0,13:00,-1734.6,42,-41.3
±4,4.75,3.75,13:00,-1734.6,42,-41.3
±4,3.5,2.75,13:00,-1734.6,42,-41.3
±4,3.5,3.75,13:00,-1734.6,42,-41.3
±4,4.25,4.75,13:00,-1734.6,42,-41.3
±4,4.5,4.0,13:00,-1734.6,42,-41.3
±4,4.5,3.5,13:00,-1734.6,42,-41.3
±4,4.5,3.75,13:00,-1734.6,42,-41.3
±4,3.75,3.5,13:00,-1734.6,42,-41.3
±4,4.25,4.25,13:00,-1734.6,42,-41.3
±4,4.25,3.75,13:00,-1734.6,42,-41.3
±4,4.75,4.75,13:00,-1734.6,42,-41.3
±4,4.5,3.25,13:00,-1734.6,42,-41.3
±4,4.25,4.5,13:00,-1734.6,42,-41.3
±4,3.5,5.0,13:00,-1734.6,42,-41.3
±4,3.75,3.25,13:00,-1734.6,42,-41.3
±4,4.0,3.25,13:00,-1734.6,42,-41.3
±4,4.0,3.75,13:00,-1734.6,42,-41.3
±4,3.5,3.25,13:00,-1734.6,42,-41.3
±4,5.0,4.0,13:00,-1734.6,42,-41.3
±4,4.25,5.0,13:00,-1734.6,42,-41.3
±4,3.5,3.0,13:00,-1734.6,42,-41.3
±4,4.25,4.0,13:00,-1734.6,42,-41.3
±4,4.0,2.75,13:00,-1734.6,42,-41.3
±4,4.5,4.25,13:00,-1734.6,42,-41.3
±4,4.25,3.5,13:00,-1734.6,42,-41.3
±4,4.5,4.5,13:00,-1734.6,42,-41.3
±4,3.75,3.0,13:00,-1734.6,42,-41.3
±4,5.0,4.75,13:00,-1734.6,42,-41.3
±4,4.5,5.0,13:00,-1734.6,42,-41.3
±4,4.5,4.75,13:00,-1734.6,42,-41.3
±4,5.0,4.25,13:00,-1734.6,42,-41.3
±3,3.5,1.75,11:30,-1735.6,42,-41.32
±3,4.0,1.75,11:30,-1735.6,42,-41.32
±3,4.5,1.75,11:30,-1735.6,42,-41.32
±3,3.75,1.75,11:30,-1735.6,42,-41.32
±3,0.75,2.25,11:00,-1735.6,42,-41.32
±3,5.0,1.75,11:30,-1735.6,42,-41.32
±3,1.5,1.75,15:00,-1735.6,42,-41.32
±3,4.75,1.75,11:30,-1735.6,42,-41.32
±3,4.25,1.75,11:30,-1735.6,42,-41.32
±4,0.75,2.25,15:00,-1739.6,42,-41.42
±4,1.5,2.25,13:30,-1740.6,42,-41.44
±4,2.0,2.25,12:30,-1741.6,42,-41.47
±4,0.75,1.75,12:30,-1741.6,42,-41.47
±3,1.75,4.25,13:00,-1743.6,42,-41.51
±3,1.75,3.5,13:00,-1743.6,42,-41.51
±3,1.75,4.5,13:00,-1743.6,42,-41.51
±3,1.75,4.75,13:00,-1743.6,42,-41.51
±3,1.75,5.0,13:00,-1743.6,42,-41.51
±3,1.75,3.25,13:00,-1743.6,42,-41.51
±3,1.75,3.75,13:00,-1743.6,42,-41.51
±3,1.75,3.0,13:00,-1743.6,42,-41.51
±3,1.75,4.0,13:00,-1743.6,42,-41.51
±3,1.75,2.75,13:00,-1743.6,42,-41.51
±3,3.75,2.25,11:00,-1744.6,42,-41.54
±3,4.5,2.25,11:00,-1744.6,42,-41.54
±3,5.0,2.25,11:00,-1744.6,42,-41.54
±3,3.5,2.25,11:00,-1744.6,42,-41.54
±3,4.0,2.25,11:00,-1744.6,42,-41.54
±3,4.75,2.25,11:00,-1744.6,42,-41.54
±3,4.25,2.25,11:00,-1744.6,42,-41.54
±3,1.5,1.5,15:00,-1744.6,42,-41.54
±4,3.0,2.5,15:00,-1749.6,42,-41.66
±3,1.75,2.5,15:00,-1750.6,42,-41.68
±3,1.0,2.5,13:30,-1750.6,42,-41.68
±3,1.0,1.75,14:00,-1752.6,42,-41.73
±4,1.25,1.75,15:00,-1755.6,42,-41.8
±4,2.75,2.25,14:30,-1757.6,42,-41.85
±4,0.5,2.0,12:00,-1757.6,42,-41.85
±3,0.5,2.25,14:00,-1758.6,42,-41.87
±4,1.25,1.75,14:30,-1761.6,42,-41.94
±3,2.25,2.25,14:00,-1764.6,42,-42.01
±4,1.0,2.5,13:30,-1771.6,42,-42.18
±4,0.75,2.5,13:00,-1772.6,42,-42.2
±3,1.0,1.75,13:00,-1774.6,42,-42.25
±4,1.5,1.75,12:00,-1782.6,42,-42.44
±3,4.5,2.75,13:00,-1784.6,42,-42.49
±3,4.5,4.0,13:00,-1784.6,42,-42.49
±3,4.5,3.5,13:00,-1784.6,42,-42.49
±3,3.75,4.75,13:00,-1784.6,42,-42.49
±3,4.5,3.75,13:00,-1784.6,42,-42.49
±3,3.0,2.25,14:30,-1784.6,42,-42.49
±3,3.75,3.25,13:00,-1784.6,42,-42.49
±3,4.0,4.5,13:00,-1784.6,42,-42.49
±3,4.0,3.75,13:00,-1784.6,42,-42.49
±3,5.0,3.25,13:00,-1784.6,42,-42.49
±3,5.0,3.0,13:00,-1784.6,42,-42.49
±3,5.0,4.0,13:00,-1784.6,42,-42.49
±3,4.0,3.25,13:00,-1784.6,42,-42.49
±3,5.0,3.5,13:00,-1784.6,42,-42.49
±3,4.5,3.25,13:00,-1784.6,42,-42.49
±3,4.0,3.5,13:00,-1784.6,42,-42.49
±3,4.0,4.0,13:00,-1784.6,42,-42.49
±3,5.0,5.0,13:00,-1784.6,42,-42.49
±3,5.0,4.5,13:00,-1784.6,42,-42.49
±3,5.0,4.75,13:00,-1784.6,42,-42.49
±3,4.0,3.0,13:00,-1784.6,42,-42.49
±3,3.5,2.75,13:00,-1784.6,42,-42.49
±3,5.0,4.25,13:00,-1784.6,42,-42.49
±3,4.5,4.25,13:00,-1784.6,42,-42.49
±3,4.5,4.75,13:00,-1784.6,42,-42.49
±3,4.5,3.0,13:00,-1784.6,42,-42.49
±3,4.5,4.5,13:00,-1784.6,42,-42.49
±3,4.0,2.75,13:00,-1784.6,42,-42.49
±3,3.5,3.0,13:00,-1784.6,42,-42.49
±3,3.75,3.5,13:00,-1784.6,42,-42.49
±3,3.75,4.25,13:00,-1784.6,42,-42.49
±3,3.75,5.0,13:00,-1784.6,42,-42.49
±3,3.75,4.5,13:00,-1784.6,42,-42.49
±3,3.75,4.0,13:00,-1784.6,42,-42.49
±3,4.0,4.75,13:00,-1784.6,42,-42.49
±3,5.0,2.75,13:00,-1784.6,42,-42.49
±3,5.0,3.75,13:00,-1784.6,42,-42.49
±3,4.0,5.0,13:00,-1784.6,42,-42.49
±3,4.0,4.25,13:00,-1784.6,42,-42.49
±3,4.75,5.0,13:00,-1784.6,42,-42.49
±3,3.5,3.5,13:00,-1784.6,42,-42.49
±3,3.5,3.75,13:00,-1784.6,42,-42.49
±3,3.5,4.25,13:00,-1784.6,42,-42.49
±3,3.5,5.0,13:00,-1784.6,42,-42.49
±3,3.5,4.75,13:00,-1784.6,42,-42.49
±3,4.5,5.0,13:00,-1784.6,42,-42.49
±3,3.5,3.25,13:00,-1784.6,42,-42.49
±3,4.25,4.25,13:00,-1784.6,42,-42.49
±3,3.5,4.5,13:00,-1784.6,42,-42.49
±3,4.25,4.5,13:00,-1784.6,42,-42.49
±3,4.25,4.75,13:00,-1784.6,42,-42.49
±3,4.25,3.0,13:00,-1784.6,42,-42.49
±3,4.75,4.5,13:00,-1784.6,42,-42.49
±3,4.25,3.25,13:00,-1784.6,42,-42.49
±3,4.25,3.75,13:00,-1784.6,42,-42.49
±3,4.25,4.0,13:00,-1784.6,42,-42.49
±3,4.25,3.5,13:00,-1784.6,42,-42.49
±3,4.75,4.75,13:00,-1784.6,42,-42.49
±3,4.75,4.25,13:00,-1784.6,42,-42.49
±3,4.75,2.75,13:00,-1784.6,42,-42.49
±3,4.25,2.75,13:00,-1784.6,42,-42.49
±3,4.25,5.0,13:00,-1784.6,42,-42.49
±3,4.75,4.0,13:00,-1784.6,42,-42.49
±3,4.75,3.5,13:00,-1784.6,42,-42.49
±3,4.75,3.0,13:00,-1784.6,42,-42.49
±3,4.75,3.75,13:00,-1784.6,42,-42.49
±3,3.5,4.0,13:00,-1784.6,42,-42.49
±3,3.75,3.75,13:00,-1784.6,42,-42.49
±3,3.75,3.0,13:00,-1784.6,42,-42.49
±3,4.75,3.25,13:00,-1784.6,42,-42.49
±3,3.75,2.75,13:00,-1784.6,42,-42.49
±3,2.0,1.75,12:00,-1785.6,42,-42.51
